date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:07:30	12707/12707	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670907cc-31a3%22	https://carpentersshelter.org/wp-content/plugins/gravityforms/images/gf-creditcards.svg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/gravityforms/images/gf-creditcards.svg	(from https://carpentersshelter.org/wp-content/plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.8.18)
07:07:30	281/281	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670907cc-119%22	https://carpentersshelter.org/wp-content/plugins/gravityforms/images/gf-creditcards-check.svg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/gravityforms/images/gf-creditcards-check.svg	(from https://carpentersshelter.org/wp-content/plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.8.18)
07:07:31	370/370	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670907cc-172%22	https://carpentersshelter.org/wp-content/plugins/gravityforms/images/list-add.svg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/gravityforms/images/list-add.svg	(from https://carpentersshelter.org/wp-content/plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.8.18)
07:07:31	304/304	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670907cc-130%22	https://carpentersshelter.org/wp-content/plugins/gravityforms/images/list-remove.svg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/gravityforms/images/list-remove.svg	(from https://carpentersshelter.org/wp-content/plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.8.18)
07:07:32	478/478	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670907cc-1de%22	https://carpentersshelter.org/wp-content/plugins/gravityforms/images/theme/down-arrow.svg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/gravityforms/images/theme/down-arrow.svg	(from https://carpentersshelter.org/wp-content/plugins/gravityforms/assets/css/dist/theme.min.css?ver=2.8.18)
07:07:32	253609/253609	---M-Z	200	added ('OK')	image/png	etag:W/%2265cce1f7-3dea9%22	https://carpentersshelter.org/wp-content/uploads/2021/06/shape-3.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2021/06/shape-3.png	(from https://carpentersshelter.org/wp-content/uploads/elementor/css/post-6.css?ver=1728555326)
07:07:32	54765/54765	---M-Z	200	added ('OK')	image/png	etag:W/%2266727f0c-d5ed%22	https://carpentersshelter.org/wp-content/uploads/2021/06/CS-Logo-Header-Homepage-Services.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2021/06/CS-Logo-Header-Homepage-Services.png	(from https://carpentersshelter.org/wp-content/uploads/elementor/css/post-6.css?ver=1728555326)
07:07:35	4128494/4128494	---M-Z	200	added ('OK')	image/png	etag:W/%2266684fc7-3efeee%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Make-Impact-and-Donate-Today-CS-Website-Homepage-1.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Make-Impact-and-Donate-Today-CS-Website-Homepage-1.png	(from https://carpentersshelter.org/wp-content/uploads/elementor/css/post-6.css?ver=1728555326)
07:07:35	829436/829436	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17528-ca7fc%22	https://carpentersshelter.org/wp-content/uploads/2024/03/History-Blessed-Sacrament-Catholic-Church-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/History-Blessed-Sacrament-Catholic-Church-scaled.jpg	(from https://carpentersshelter.org/wp-content/uploads/elementor/css/post-6.css?ver=1728555326)
07:07:35	228168/228168	---M-Z	200	added ('OK')	text/css	etag:W/%226707b67a-37b48%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-636.css?ver=1725394056	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-63646a6.css	(from https://carpentersshelter.org/about/)
07:07:36	645/645	---M-Z	200	added ('OK')	text/css	etag:W/%22670f915e-285%22	https://carpentersshelter.org/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.24.7	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/elementor/assets/css/conditionals/shapes.min52dd.css	(from https://carpentersshelter.org/about/)
07:07:36	21341/21341	---M-Z	200	added ('OK')	text/css	etag:W/%226707b67a-535d%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-636.css?ver=1728558714	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-6364ec2.css	(from https://carpentersshelter.org/about/)
07:07:37	45469/45469	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:37%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/636	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/636.json	(from https://carpentersshelter.org/about/)
07:07:38	1954/1954	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:38%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fabout%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed5e42.json	(from https://carpentersshelter.org/about/)
07:07:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:07:38%20GMT	https://carpentersshelter.org/?p=636	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/index8989.html	(from https://carpentersshelter.org/about/)
07:07:39	2085/2085	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:07:38%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fabout%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embedc4e8	(from https://carpentersshelter.org/about/)
07:07:39	49795/49795	---M-Z	200	added ('OK')	image/png	etag:W/%2265e5b8c0-c283%22	https://carpentersshelter.org/wp-content/uploads/2024/03/history-building-old-2.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/history-building-old-2.png	(from https://carpentersshelter.org/about/)
07:07:40	70129/70129	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17528-111f1%22	https://carpentersshelter.org/wp-content/uploads/2024/03/History-Blessed-Sacrament-Catholic-Church-300x225.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/History-Blessed-Sacrament-Catholic-Church-300x225.jpg	(from https://carpentersshelter.org/about/)
07:07:40	29299/29299	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e71508-7273%22	https://carpentersshelter.org/wp-content/uploads/2024/03/History-Carpenters-Shelter-DMV-Photo-2016-1-300x147.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/History-Carpenters-Shelter-DMV-Photo-2016-1-300x147.jpg	(from https://carpentersshelter.org/about/)
07:07:41	14144/14144	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265d5e811-3740%22	https://carpentersshelter.org/wp-content/uploads/2024/02/DASH-300x225.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/DASH-300x225.jpg	(from https://carpentersshelter.org/about/)
07:07:41	31291/31291	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e17522-7a3b%22	https://carpentersshelter.org/wp-content/uploads/2024/03/History-Demolition-Old-DMV-Building-300x225.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/History-Demolition-Old-DMV-Building-300x225.jpg	(from https://carpentersshelter.org/about/)
07:07:42	93808/93808	---M-Z	200	added ('OK')	image/png	etag:W/%2265e9a334-16e70%22	https://carpentersshelter.org/wp-content/uploads/2024/03/New-Heights-Building-cropped-narrow-1-169x3001-1.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/New-Heights-Building-cropped-narrow-1-169x3001-1.png	(from https://carpentersshelter.org/about/)
07:07:43	49738/49738	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265e174f9-c24a%22	https://carpentersshelter.org/wp-content/uploads/2024/03/Alexandria-Community-Shelter-Front-Building-300x200.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/03/Alexandria-Community-Shelter-Front-Building-300x200.jpg	(from https://carpentersshelter.org/about/)
07:07:44	371736/371736	---M-Z	200	added ('OK')	image/png	etag:W/%22661f6be4-5ac18%22	https://carpentersshelter.org/wp-content/uploads/2024/04/2024-Strategic-Plan-One-Pager-1024x799.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/04/2024-Strategic-Plan-One-Pager-1024x799.png	(from https://carpentersshelter.org/about/)
07:07:44	2073/2073	---M-Z	200	added ('OK')	text/css	etag:W/%226707a901-819%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-3416.css?ver=1728555265	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-34161cf0.css	(from https://carpentersshelter.org/about/)
07:07:44	7271/7271	---M-Z	200	added ('OK')	text/css	etag:W/%226707a901-1c67%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-3625.css?ver=1728555265	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-36251cf0.css	(from https://carpentersshelter.org/about/)
07:07:44	11367/11367	---M-Z	200	added ('OK')	application/javascript	etag:W/%226707b67a-2c67%22	https://carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-636.js?ver=1725394056	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/essential-addons-elementor/eael-63646a6.js	(from https://carpentersshelter.org/about/)
07:07:45	1868/1868	---M-Z	200	added ('OK')	text/css	etag:W/%22670f915e-74c%22	https://carpentersshelter.org/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.24.7	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/elementor/assets/css/widget-video.min52dd.css	(from https://carpentersshelter.org/new-heights/)
07:07:45	4929/4929	---M-Z	200	added ('OK')	text/css	etag:W/%22670f915e-1341%22	https://carpentersshelter.org/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=3.24.7	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min52dd.css	(from https://carpentersshelter.org/new-heights/)
07:07:45	14315/14315	---M-Z	200	added ('OK')	text/css	etag:W/%226707a85d-37eb%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/custom-widget-nested-tabs.min.css?ver=1728555101	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/custom-widget-nested-tabs.minb42b.css	(from https://carpentersshelter.org/new-heights/)
07:07:45	20169/20169	---M-Z	200	added ('OK')	text/css	etag:W/%226707c05a-4ec9%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-2721.css?ver=1728561242	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-27217aaa.css	(from https://carpentersshelter.org/new-heights/)
07:07:47	75751/75751	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:46%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/2721	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/2721.json	(from https://carpentersshelter.org/new-heights/)
07:07:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:07:47%20GMT	https://carpentersshelter.org/?p=2721	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/indexbb3e.html	(from https://carpentersshelter.org/new-heights/)
07:07:48	1984/1984	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:48%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fnew-heights%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embede273.json	(from https://carpentersshelter.org/new-heights/)
07:07:49	2115/2115	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:07:49%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fnew-heights%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed8e23	(from https://carpentersshelter.org/new-heights/)
07:07:50	52065/52065	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265d5a547-cb61%22	https://carpentersshelter.org/wp-content/uploads/2024/02/NewHeightsLogo-1024x441.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/NewHeightsLogo-1024x441.jpg	(from https://carpentersshelter.org/new-heights/)
07:07:50	772829/772829	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226634a600-bcadd%22	https://carpentersshelter.org/wp-content/uploads/2024/05/New-Heights-Building-Ribbon-Cutting-2020-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/New-Heights-Building-Ribbon-Cutting-2020-scaled.jpg	(from https://carpentersshelter.org/new-heights/)
07:07:51	213694/213694	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226634a617-342be%22	https://carpentersshelter.org/wp-content/uploads/2024/05/New-Heights-Building-Ribbon-Cutting-2020-1-1024x683.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/New-Heights-Building-Ribbon-Cutting-2020-1-1024x683.jpg	(from https://carpentersshelter.org/new-heights/)
07:07:51	719626/719626	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265cdb3ad-afb0a%22	https://carpentersshelter.org/wp-content/uploads/2024/02/New-Learn-scaled-1.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/New-Learn-scaled-1.jpg	(from https://carpentersshelter.org/new-heights/)
07:07:53	717262/717262	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226634a4c8-af1ce%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Alexandria-Community-Shelter-Front-Building-scaled.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Alexandria-Community-Shelter-Front-Building-scaled.jpg	(from https://carpentersshelter.org/new-heights/)
07:07:54	195157/195157	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Oct%202024%2011:07:54%20GMT	https://carpentersshelter.org/wp-content/uploads/2018/07/2018_07_01_TheZebra_Relocation.pdf	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2018/07/2018_07_01_TheZebra_Relocation.pdf	(from https://carpentersshelter.org/new-heights/)
07:07:55	32821/32821	---M-Z	200	added ('OK')	text/css	etag:W/%2267101f69-8035%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-940.css?ver=1729109865	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-940ec72.css	(from https://carpentersshelter.org/board-of-directors/)
07:07:56	48678/48678	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:56%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/940	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/940.json	(from https://carpentersshelter.org/board-of-directors/)
07:07:57	2019/2019	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:07:56%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fboard-of-directors%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed44cb.json	(from https://carpentersshelter.org/board-of-directors/)
07:07:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:07:57%20GMT	https://carpentersshelter.org/?p=940	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/indexb253.html	(from https://carpentersshelter.org/board-of-directors/)
07:07:58	2150/2150	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:07:58%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fboard-of-directors%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embeda27a	(from https://carpentersshelter.org/board-of-directors/)
07:07:59	7096/7096	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0715-1bb8%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Wolcott-pic.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Wolcott-pic.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:07:59	48812/48812	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0713-beac%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Poersch_WEB.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Poersch_WEB.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:07:59	23735/23735	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0714-5cb7%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Simone-Putnam.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Simone-Putnam.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:07:59	18325/18325	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cf1-4795%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Holman-Shay.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Holman-Shay.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:00	41235/41235	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cf3-a113%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Bailey_WEB.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Bailey_WEB.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:00	6047/6047	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cf2-179f%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Nicole-Bradley-e1651523094446.jpeg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Nicole-Bradley-e1651523094446.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:01	31790/31790	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669e03f0-7c2e%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Nancy-DiPaolo-Board-Member-Headshot_180px.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Nancy-DiPaolo-Board-Member-Headshot_180px.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:01	28013/28013	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669e03d3-6d6d%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Yolonda-Higdon_180px.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Yolonda-Higdon_180px.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:02	38474/38474	---M-Z	200	added ('OK')	image/png	etag:W/%2265ce0cf1-964a%22	https://carpentersshelter.org/wp-content/uploads/2024/02/LH-Bio-Photo-002.jpg-1-e1669907066641.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/LH-Bio-Photo-002.jpg-1-e1669907066641.png	(from https://carpentersshelter.org/board-of-directors/)
07:08:02	9000/9000	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cf0-2328%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Katherine_McCarron-resized.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Katherine_McCarron-resized.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:02	47636/47636	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cef-ba14%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Millben-small.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Millben-small.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:02	21897/21897	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cef-5589%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Kisha-Perkins.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Kisha-Perkins.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:03	51379/51379	---M-Z	200	added ('OK')	image/png	etag:W/%2265ce0ced-c8b3%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Tracey-Pilone-resized.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Tracey-Pilone-resized.png	(from https://carpentersshelter.org/board-of-directors/)
07:08:04	33937/33937	---M-Z	200	added ('OK')	image/png	etag:W/%2265ce0cee-8491%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Judy-Geli_High-Res_5892.jpg-e1669907913144.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Judy-Geli_High-Res_5892.jpg-e1669907913144.png	(from https://carpentersshelter.org/board-of-directors/)
07:08:04	42098/42098	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2265ce0cec-a472%22	https://carpentersshelter.org/wp-content/uploads/2024/02/Shah_WEB.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/02/Shah_WEB.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:04	8029/8029	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669e09cf-1f5d%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Taylor-Jim-cropped.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Taylor-Jim-cropped.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:04	19063/19063	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22669e096e-4a77%22	https://carpentersshelter.org/wp-content/uploads/2024/07/Donald-Thomas-Picture-180px-e1721633134299.jpg	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/07/Donald-Thomas-Picture-180px-e1721633134299.jpg	(from https://carpentersshelter.org/board-of-directors/)
07:08:05	114426/114426	---M-Z	200	added ('OK')	text/css	etag:W/%22670ed892-1befa%22	https://carpentersshelter.org/wp-content/uploads/elementor/css/post-1679.css?ver=1729026194	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/elementor/css/post-1679f693.css	(from https://carpentersshelter.org/staff-members/)
07:08:06	108921/108921	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:08:06%20GMT	https://carpentersshelter.org/wp-json/wp/v2/pages/1679	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/wp/v2/pages/1679.json	(from https://carpentersshelter.org/staff-members/)
07:08:07	1994/1994	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Oct%202024%2011:08:07%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fstaff-members%2F	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embed32ee.json	(from https://carpentersshelter.org/staff-members/)
07:08:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Oct%202024%2011:08:07%20GMT	https://carpentersshelter.org/?p=1679	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/indexad79.html	(from https://carpentersshelter.org/staff-members/)
07:08:08	2125/2125	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Oct%202024%2011:08:07%20GMT	https://carpentersshelter.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarpentersshelter.org%2Fstaff-members%2F&format=xml	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-json/oembed/1.0/embeddc31	(from https://carpentersshelter.org/staff-members/)
07:08:08	831859/831859	---M-Z	200	added ('OK')	image/png	etag:W/%22664ee6b3-cb173%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Shannon-Steene-Staff-Photo-May-2024.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Shannon-Steene-Staff-Photo-May-2024.png	(from https://carpentersshelter.org/staff-members/)
07:08:09	785555/785555	---M-Z	200	added ('OK')	image/png	etag:W/%2266459c07-bfc93%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Jamie-Ergas-Staff-Photo-May-2024.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Jamie-Ergas-Staff-Photo-May-2024.png	(from https://carpentersshelter.org/staff-members/)
07:08:09	762235/762235	---M-Z	200	added ('OK')	image/png	etag:W/%22666a9c1e-ba17b%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Monise-W.-Quidley-1.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Monise-W.-Quidley-1.png	(from https://carpentersshelter.org/staff-members/)
07:08:11	722236/722236	---M-Z	200	added ('OK')	image/png	etag:W/%2266459c2c-b053c%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Lawrence-Smith-Staff-Photo-May-2024.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Lawrence-Smith-Staff-Photo-May-2024.png	(from https://carpentersshelter.org/staff-members/)
07:08:11	715899/715899	---M-Z	200	added ('OK')	image/png	etag:W/%22664ee70a-aec7b%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Jacqueline-Bostick-Staff-Photo-May-2024.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Jacqueline-Bostick-Staff-Photo-May-2024.png	(from https://carpentersshelter.org/staff-members/)
07:08:12	800571/800571	---M-Z	200	added ('OK')	image/png	etag:W/%2266684544-c373b%22	https://carpentersshelter.org/wp-content/uploads/2024/06/Finnie-Caldwell.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/06/Finnie-Caldwell.png	(from https://carpentersshelter.org/staff-members/)
07:08:13	677152/677152	---M-Z	200	added ('OK')	image/png	etag:W/%2266459c5b-a5520%22	https://carpentersshelter.org/wp-content/uploads/2024/05/Meghan-Cole-Staff-Photo-May-2024.png	C:/My%20Web%20Sites/ShelterProject/carpentersshelter.org/wp-content/uploads/2024/05/Meghan-Cole-Staff-Photo-May-2024.png	(from https://carpentersshelter.org/staff-members/)
